,block_id,first_digits,second_digits,third_digits,message,event_type,trans_fail
4571,blk_1135720685030185620,081111,070526,22947,INFO,dfs.DataNode$DataTransfer:,Transmitted
4572,blk_4844582609884546932,081111,070526,22983,INFO,dfs.DataNode$DataTransfer:,Transmitted
4573,blk_-8701899930113865480,081111,070526,22987,INFO,dfs.DataNode$DataTransfer:,Transmitted
4574,blk_-3405621059108571257,081111,070526,22987,INFO,dfs.DataNode$DataTransfer:,Transmitted
4575,blk_3820068904994881500,081111,070526,23027,INFO,dfs.DataNode$DataTransfer:,Transmitted
4576,blk_1781611144328890122,081111,070527,22460,INFO,dfs.DataNode$DataTransfer:,Transmitted
4577,blk_-901099829269700103,081111,070527,22572,INFO,dfs.DataNode$DataTransfer:,Transmitted
4578,blk_4673473566896207679,081111,070527,22596,INFO,dfs.DataNode$DataTransfer:,Transmitted
4579,blk_282122762834252850,081111,070527,22626,INFO,dfs.DataNode$DataTransfer:,Transmitted
4580,blk_-2080724932009653582,081111,070527,22667,INFO,dfs.DataNode$DataTransfer:,Transmitted
4581,blk_366323210906914439,081111,070527,22680,INFO,dfs.DataNode$DataTransfer:,Transmitted
4582,blk_2212477737336672295,081111,070527,22750,INFO,dfs.DataNode$DataTransfer:,Transmitted
4583,blk_-7558860910266506705,081111,070527,22807,INFO,dfs.DataNode$DataTransfer:,Transmitted
4584,blk_-3151570345953957293,081111,070527,22820,INFO,dfs.DataNode$DataTransfer:,Transmitted
4585,blk_1095743302734011716,081111,070527,22833,INFO,dfs.DataNode$DataTransfer:,Transmitted
4586,blk_6214361449445634194,081111,070527,22845,INFO,dfs.DataNode$DataTransfer:,Transmitted
4587,blk_984232472855927874,081111,070527,22854,INFO,dfs.DataNode$DataTransfer:,Transmitted
4588,blk_542480817138275392,081111,070527,22885,INFO,dfs.DataNode$DataTransfer:,Transmitted
4589,blk_2709989980567383975,081111,070527,22886,INFO,dfs.DataNode$DataTransfer:,Transmitted
4590,blk_-3808084705107791080,081111,070527,22920,INFO,dfs.DataNode$DataTransfer:,Transmitted
4591,blk_-633826175832239328,081111,070527,23057,INFO,dfs.DataNode$DataTransfer:,Transmitted
4592,blk_-3542970063835084262,081111,070527,23171,INFO,dfs.DataNode$DataTransfer:,Transmitted
4593,blk_-4971124863976223595,081111,070527,23291,INFO,dfs.DataNode$DataTransfer:,Transmitted
4594,blk_-7973053193339725574,081111,070527,7459,INFO,dfs.DataNode$DataTransfer:,Transmitted
4595,blk_-9000152152002977679,081111,070528,22484,INFO,dfs.DataNode$DataTransfer:,Transmitted
4596,blk_-6908516308080555754,081111,070528,22625,INFO,dfs.DataNode$DataTransfer:,Transmitted
4597,blk_6563639859861860296,081111,070528,22816,INFO,dfs.DataNode$DataTransfer:,Transmitted
4598,blk_6928001970500479864,081111,070528,22855,INFO,dfs.DataNode$DataTransfer:,Transmitted
4599,blk_-3129031403170642,081111,070528,22871,INFO,dfs.DataNode$DataTransfer:,Transmitted
4600,blk_6341109061546042864,081111,070528,22877,INFO,dfs.DataNode$DataTransfer:,Transmitted
4601,blk_-1542609113601187,081111,070528,22974,INFO,dfs.DataNode$DataTransfer:,Transmitted
4602,blk_4370073748820727872,081111,070529,22576,INFO,dfs.DataNode$DataTransfer:,Transmitted
4603,blk_4516577104057110271,081111,070529,22580,INFO,dfs.DataNode$DataTransfer:,Transmitted
4604,blk_7928023599389911280,081111,070529,22667,INFO,dfs.DataNode$DataTransfer:,Transmitted
4605,blk_1163808316192423021,081111,070529,22695,INFO,dfs.DataNode$DataTransfer:,Transmitted
4606,blk_466227037922349373,081111,070529,22725,INFO,dfs.DataNode$DataTransfer:,Transmitted
4607,blk_-7089402694973434993,081111,070529,22739,INFO,dfs.DataNode$DataTransfer:,Transmitted
4608,blk_6075991686437144544,081111,070529,22745,INFO,dfs.DataNode$DataTransfer:,Transmitted
4609,blk_2364448932958042959,081111,070529,22769,INFO,dfs.DataNode$DataTransfer:,Transmitted
4610,blk_-3329030997999801011,081111,070529,22816,INFO,dfs.DataNode$DataTransfer:,Transmitted
4611,blk_-170725962476527113,081111,070529,22823,INFO,dfs.DataNode$DataTransfer:,Transmitted
4612,blk_3754502887435633200,081111,070529,22830,INFO,dfs.DataNode$DataTransfer:,Transmitted
4613,blk_942191805118684070,081111,070529,22846,INFO,dfs.DataNode$DataTransfer:,Transmitted
4614,blk_-7186081204608193041,081111,070529,22909,INFO,dfs.DataNode$DataTransfer:,Transmitted
4615,blk_-9120190536834921936,081111,070529,22975,INFO,dfs.DataNode$DataTransfer:,Transmitted
4616,blk_-4222402596283121309,081111,070529,23004,INFO,dfs.DataNode$DataTransfer:,Transmitted
4617,blk_-4116740372984320492,081111,070530,22571,INFO,dfs.DataNode$DataTransfer:,Transmitted
4618,blk_-1924622815496710444,081111,070530,22627,INFO,dfs.DataNode$DataTransfer:,Transmitted
4619,blk_-2121142650233118803,081111,070530,22638,INFO,dfs.DataNode$DataTransfer:,Transmitted
4620,blk_-1452694111884372526,081111,070530,22679,INFO,dfs.DataNode$DataTransfer:,Transmitted
4621,blk_2799467853050074138,081111,070530,22679,INFO,dfs.DataNode$DataTransfer:,Transmitted
4622,blk_924600160314228236,081111,070530,22681,INFO,dfs.DataNode$DataTransfer:,Transmitted
4623,blk_5636065158381276312,081111,070530,22739,INFO,dfs.DataNode$DataTransfer:,Transmitted
4624,blk_-8063626499660965441,081111,070530,22799,INFO,dfs.DataNode$DataTransfer:,Transmitted
4625,blk_1461024735745698387,081111,070530,22814,INFO,dfs.DataNode$DataTransfer:,Transmitted
4626,blk_2846731511772364989,081111,070530,22877,INFO,dfs.DataNode$DataTransfer:,Transmitted
4627,blk_2648349633974861563,081111,070530,22919,INFO,dfs.DataNode$DataTransfer:,Transmitted
4628,blk_6186485480213353268,081111,070530,22954,INFO,dfs.DataNode$DataTransfer:,Transmitted
4629,blk_-4200719645596470443,081111,070530,22955,INFO,dfs.DataNode$DataTransfer:,Transmitted
4630,blk_-8988341760983259650,081111,070530,22993,INFO,dfs.DataNode$DataTransfer:,Transmitted
4631,blk_-1819203232945731628,081111,070530,23039,INFO,dfs.DataNode$DataTransfer:,Transmitted
4632,blk_-19166087479984059,081111,070530,23134,INFO,dfs.DataNode$DataTransfer:,Transmitted
4633,blk_-4003546028036216758,081111,070531,22467,INFO,dfs.DataNode$DataTransfer:,Transmitted
4634,blk_4199214673588696747,081111,070531,22485,INFO,dfs.DataNode$DataTransfer:,Transmitted
4635,blk_2123024774063644182,081111,070531,22587,INFO,dfs.DataNode$DataTransfer:,Transmitted
4636,blk_-62570185650010223,081111,070531,22664,INFO,dfs.DataNode$DataTransfer:,Transmitted
4637,blk_-1102738924345909247,081111,070531,22738,INFO,dfs.DataNode$DataTransfer:,Transmitted
4638,blk_5783242656247601500,081111,070531,22744,INFO,dfs.DataNode$DataTransfer:,Transmitted
4639,blk_1149263654028859522,081111,070531,22753,INFO,dfs.DataNode$DataTransfer:,Transmitted
4640,blk_1070744829220574325,081111,070531,22793,INFO,dfs.DataNode$DataTransfer:,Transmitted
4641,blk_-4994242681185952170,081111,070531,22812,INFO,dfs.DataNode$DataTransfer:,Transmitted
4642,blk_-4935430527780010356,081111,070531,22947,INFO,dfs.DataNode$DataTransfer:,Transmitted
4643,blk_-3492629740564186038,081111,070531,23076,INFO,dfs.DataNode$DataTransfer:,Transmitted
4644,blk_-3532845141420646661,081111,070532,22340,INFO,dfs.DataNode$DataTransfer:,Transmitted
4645,blk_-6965654503469893005,081111,070532,22557,INFO,dfs.DataNode$DataTransfer:,Transmitted
4646,blk_-3765070745564194155,081111,070532,22595,INFO,dfs.DataNode$DataTransfer:,Transmitted
4647,blk_8387728282342996382,081111,070532,22754,INFO,dfs.DataNode$DataTransfer:,Transmitted
4648,blk_-8605209735452345827,081111,070532,22843,INFO,dfs.DataNode$DataTransfer:,Transmitted
4649,blk_-511094371301540556,081111,070532,22883,INFO,dfs.DataNode$DataTransfer:,Transmitted
4650,blk_-5344865637197678494,081111,070532,22926,INFO,dfs.DataNode$DataTransfer:,Transmitted
4651,blk_4484957772848620958,081111,070532,22942,INFO,dfs.DataNode$DataTransfer:,Transmitted
4652,blk_1816288199659072020,081111,070532,23046,INFO,dfs.DataNode$DataTransfer:,Transmitted
4653,blk_-526101693407981669,081111,070532,23123,INFO,dfs.DataNode$DataTransfer:,Transmitted
4654,blk_-8712224193309997211,081111,070532,7458,INFO,dfs.DataNode$DataTransfer:,Transmitted
4655,blk_2829852410706260598,081111,070533,22341,INFO,dfs.DataNode$DataTransfer:,Transmitted
4656,blk_-3980439062858459636,081111,070533,22400,INFO,dfs.DataNode$DataTransfer:,Transmitted
4657,blk_-2995038449806522429,081111,070533,22415,INFO,dfs.DataNode$DataTransfer:,Transmitted
4658,blk_-3230809792573001760,081111,070533,22586,INFO,dfs.DataNode$DataTransfer:,Transmitted
4659,blk_-6511821664995680994,081111,070533,22792,INFO,dfs.DataNode$DataTransfer:,Transmitted
4660,blk_-1423805356323103946,081111,070533,22845,INFO,dfs.DataNode$DataTransfer:,Transmitted
4661,blk_-1952996191356524016,081111,070533,22873,INFO,dfs.DataNode$DataTransfer:,Transmitted
4662,blk_-4839744081019060307,081111,070533,22931,INFO,dfs.DataNode$DataTransfer:,Transmitted
4663,blk_5424372419842537123,081111,070533,22948,INFO,dfs.DataNode$DataTransfer:,Transmitted
4664,blk_-995868338579389791,081111,070533,22995,INFO,dfs.DataNode$DataTransfer:,Transmitted
4665,blk_2299303233911753627,081111,070534,22339,INFO,dfs.DataNode$DataTransfer:,Transmitted
4666,blk_700882807266342701,081111,070534,22344,INFO,dfs.DataNode$DataTransfer:,Transmitted
4667,blk_-1964322833377010901,081111,070534,22503,INFO,dfs.DataNode$DataTransfer:,Transmitted
4668,blk_5173820470057855480,081111,070534,22575,INFO,dfs.DataNode$DataTransfer:,Transmitted
4669,blk_-5973702246341299592,081111,070534,22615,INFO,dfs.DataNode$DataTransfer:,Transmitted
4670,blk_-1790429794730741983,081111,070534,22630,INFO,dfs.DataNode$DataTransfer:,Transmitted
4671,blk_3029996075103175353,081111,070534,22666,INFO,dfs.DataNode$DataTransfer:,Transmitted
4672,blk_-2381221589516349447,081111,070534,22715,INFO,dfs.DataNode$DataTransfer:,Transmitted
4673,blk_8564669570918395074,081111,070534,22729,INFO,dfs.DataNode$DataTransfer:,Transmitted
4674,blk_4281011182809160621,081111,070534,22789,INFO,dfs.DataNode$DataTransfer:,Transmitted
4675,blk_-4094372483391507613,081111,070534,22790,INFO,dfs.DataNode$DataTransfer:,Transmitted
4676,blk_6131931978635457776,081111,070534,22844,INFO,dfs.DataNode$DataTransfer:,Transmitted
4677,blk_-7637537603464760383,081111,070535,22268,INFO,dfs.DataNode$DataTransfer:,Transmitted
4678,blk_-2849108144557918686,081111,070535,22269,INFO,dfs.DataNode$DataTransfer:,Transmitted
4679,blk_4346461631095210759,081111,070535,22464,INFO,dfs.DataNode$DataTransfer:,Transmitted
4680,blk_-4215935609256050723,081111,070535,22482,INFO,dfs.DataNode$DataTransfer:,Transmitted
4681,blk_3140703327747755857,081111,070535,22762,INFO,dfs.DataNode$DataTransfer:,Transmitted
4682,blk_-3917616201018658782,081111,070535,22764,INFO,dfs.DataNode$DataTransfer:,Transmitted
4683,blk_7557189551216573760,081111,070535,22859,INFO,dfs.DataNode$DataTransfer:,Transmitted
4684,blk_-2597291319540009823,081111,070535,22875,INFO,dfs.DataNode$DataTransfer:,Transmitted
4685,blk_4884611322477701297,081111,070535,22906,INFO,dfs.DataNode$DataTransfer:,Transmitted
4686,blk_6406341601077560179,081111,070535,22925,INFO,dfs.DataNode$DataTransfer:,Transmitted
4687,blk_6206650740015918997,081111,070535,22975,INFO,dfs.DataNode$DataTransfer:,Transmitted
4688,blk_1014903562581167333,081111,070535,23003,INFO,dfs.DataNode$DataTransfer:,Transmitted
4689,blk_7155098297453094932,081111,070536,22295,INFO,dfs.DataNode$DataTransfer:,Transmitted
4690,blk_9040165155263418551,081111,070536,22681,INFO,dfs.DataNode$DataTransfer:,Transmitted
4691,blk_-8973411029426536690,081111,070536,22771,INFO,dfs.DataNode$DataTransfer:,Transmitted
4692,blk_8730588452375621852,081111,070536,22771,INFO,dfs.DataNode$DataTransfer:,Transmitted
4693,blk_1975357026661510621,081111,070536,22787,INFO,dfs.DataNode$DataTransfer:,Transmitted
4694,blk_8442791438438613580,081111,070536,22807,INFO,dfs.DataNode$DataTransfer:,Transmitted
4695,blk_8772727246758225236,081111,070536,22888,INFO,dfs.DataNode$DataTransfer:,Transmitted
4696,blk_-7211375706679569241,081111,070536,22896,INFO,dfs.DataNode$DataTransfer:,Transmitted
4697,blk_-2867229171409410443,081111,070536,22915,INFO,dfs.DataNode$DataTransfer:,Transmitted
4698,blk_949040098671534306,081111,070536,22918,INFO,dfs.DataNode$DataTransfer:,Transmitted
4699,blk_2395374431098672817,081111,070536,22924,INFO,dfs.DataNode$DataTransfer:,Transmitted
4700,blk_5432297609916261434,081111,070536,22953,INFO,dfs.DataNode$DataTransfer:,Transmitted
4701,blk_-3629954861479008600,081111,070536,22980,INFO,dfs.DataNode$DataTransfer:,Transmitted
4702,blk_-1238848651914850621,081111,070536,23004,INFO,dfs.DataNode$DataTransfer:,Transmitted
4703,blk_1036775538504059796,081111,070537,22502,INFO,dfs.DataNode$DataTransfer:,Transmitted
4704,blk_-6870502533176931180,081111,070537,22531,INFO,dfs.DataNode$DataTransfer:,Transmitted
4705,blk_2236380887188663312,081111,070537,22592,INFO,dfs.DataNode$DataTransfer:,Transmitted
4706,blk_5929020091356886413,081111,070537,22620,INFO,dfs.DataNode$DataTransfer:,Transmitted
4707,blk_-942752665572067019,081111,070537,22679,INFO,dfs.DataNode$DataTransfer:,Transmitted
4708,blk_7508116983642726063,081111,070537,22680,INFO,dfs.DataNode$DataTransfer:,Transmitted
4709,blk_3188201997202518538,081111,070537,22876,INFO,dfs.DataNode$DataTransfer:,Transmitted
4710,blk_7542711595945058503,081111,070537,23054,INFO,dfs.DataNode$DataTransfer:,Transmitted
4711,blk_-2932254631574753049,081111,070538,22505,INFO,dfs.DataNode$DataTransfer:,Transmitted
4712,blk_-4020055476459323403,081111,070538,22627,INFO,dfs.DataNode$DataTransfer:,Transmitted
4713,blk_-8734540491143108127,081111,070538,22663,INFO,dfs.DataNode$DataTransfer:,Transmitted
4714,blk_1403474083172240256,081111,070538,22665,INFO,dfs.DataNode$DataTransfer:,Transmitted
4715,blk_-6995573639445510487,081111,070538,22696,INFO,dfs.DataNode$DataTransfer:,Transmitted
4716,blk_3943062846604469353,081111,070538,22815,INFO,dfs.DataNode$DataTransfer:,Transmitted
4717,blk_5669414524049449675,081111,070538,22958,INFO,dfs.DataNode$DataTransfer:,Transmitted
4718,blk_-754345423781034743,081111,070539,21564,INFO,dfs.DataNode$DataTransfer:,Transmitted
4719,blk_5022495430832686844,081111,070539,22465,INFO,dfs.DataNode$DataTransfer:,Transmitted
4720,blk_-4043683503823694055,081111,070539,22622,INFO,dfs.DataNode$DataTransfer:,Transmitted
4721,blk_4981482056038056062,081111,070539,22716,INFO,dfs.DataNode$DataTransfer:,Transmitted
4722,blk_-4188064226433717752,081111,070539,22720,INFO,dfs.DataNode$DataTransfer:,Transmitted
4723,blk_-8211594437100324699,081111,070539,22727,INFO,dfs.DataNode$DataTransfer:,Transmitted
4724,blk_5210139153464486282,081111,070539,22754,INFO,dfs.DataNode$DataTransfer:,Transmitted
4725,blk_5616575316382828503,081111,070539,22820,INFO,dfs.DataNode$DataTransfer:,Transmitted
4726,blk_-4791298164266062356,081111,070539,22921,INFO,dfs.DataNode$DataTransfer:,Transmitted
4727,blk_3846740558310594688,081111,070539,22956,INFO,dfs.DataNode$DataTransfer:,Transmitted
4728,blk_467909191064266711,081111,070539,22995,INFO,dfs.DataNode$DataTransfer:,Transmitted
4729,blk_6716475770644842191,081111,070539,23086,INFO,dfs.DataNode$DataTransfer:,Transmitted
4730,blk_6560011739146506459,081111,070540,21565,INFO,dfs.DataNode$DataTransfer:,Transmitted
4731,blk_5430942021117266153,081111,070540,22410,INFO,dfs.DataNode$DataTransfer:,Transmitted
4732,blk_851747803444297603,081111,070540,22588,INFO,dfs.DataNode$DataTransfer:,Transmitted
4733,blk_7643503856842031296,081111,070540,22592,INFO,dfs.DataNode$DataTransfer:,Transmitted
4734,blk_6128597116097966704,081111,070540,22643,INFO,dfs.DataNode$DataTransfer:,Transmitted
4735,blk_-2760746751183180604,081111,070540,22685,INFO,dfs.DataNode$DataTransfer:,Transmitted
4736,blk_2848166596284213116,081111,070540,22724,INFO,dfs.DataNode$DataTransfer:,Transmitted
4737,blk_6246852467504215153,081111,070540,22775,INFO,dfs.DataNode$DataTransfer:,Transmitted
4738,blk_-5485023374183593891,081111,070540,22909,INFO,dfs.DataNode$DataTransfer:,Transmitted
4739,blk_9131917864331359001,081111,070540,22909,INFO,dfs.DataNode$DataTransfer:,Transmitted
4740,blk_2815564470534193747,081111,070540,22918,INFO,dfs.DataNode$DataTransfer:,Transmitted
4741,blk_2265533998626337962,081111,070541,22541,INFO,dfs.DataNode$DataTransfer:,Transmitted
4742,blk_-3877918602741819506,081111,070541,22588,INFO,dfs.DataNode$DataTransfer:,Transmitted
4743,blk_6402839225524905951,081111,070541,22592,INFO,dfs.DataNode$DataTransfer:,Transmitted
4744,blk_662272330366998990,081111,070541,22665,INFO,dfs.DataNode$DataTransfer:,Transmitted
4745,blk_-5199106042047896303,081111,070541,22680,INFO,dfs.DataNode$DataTransfer:,Transmitted
4746,blk_6437429008117549823,081111,070541,22698,INFO,dfs.DataNode$DataTransfer:,Transmitted
4747,blk_-4630880406644567943,081111,070541,22728,INFO,dfs.DataNode$DataTransfer:,Transmitted
4748,blk_8792947755741624374,081111,070541,22732,INFO,dfs.DataNode$DataTransfer:,Transmitted
4749,blk_2380775154966815858,081111,070541,22825,INFO,dfs.DataNode$DataTransfer:,Transmitted
4750,blk_-682647124558293907,081111,070541,22840,INFO,dfs.DataNode$DataTransfer:,Transmitted
4751,blk_7838198888348678994,081111,070541,22855,INFO,dfs.DataNode$DataTransfer:,Transmitted
4752,blk_-846948744092149104,081111,070541,22992,INFO,dfs.DataNode$DataTransfer:,Transmitted
4753,blk_3078201362754459703,081111,070541,23000,INFO,dfs.DataNode$DataTransfer:,Transmitted
4754,blk_-4788772358142235931,081111,070542,22575,INFO,dfs.DataNode$DataTransfer:,Transmitted
4755,blk_7261458731492267660,081111,070542,22579,INFO,dfs.DataNode$DataTransfer:,Transmitted
4756,blk_-1788175733130464256,081111,070542,22606,INFO,dfs.DataNode$DataTransfer:,Transmitted
4757,blk_4368273065576079138,081111,070542,22627,INFO,dfs.DataNode$DataTransfer:,Transmitted
4758,blk_6168727402478164301,081111,070542,22635,INFO,dfs.DataNode$DataTransfer:,Transmitted
4759,blk_5925828687845307743,081111,070542,22738,INFO,dfs.DataNode$DataTransfer:,Transmitted
4760,blk_-2334266096304049811,081111,070542,22760,INFO,dfs.DataNode$DataTransfer:,Transmitted
4761,blk_7706292249479920081,081111,070542,22764,INFO,dfs.DataNode$DataTransfer:,Transmitted
4762,blk_-6820263045102962306,081111,070542,22790,INFO,dfs.DataNode$DataTransfer:,Transmitted
4763,blk_-1364126343031652271,081111,070542,22843,INFO,dfs.DataNode$DataTransfer:,Transmitted
4764,blk_-1170611374742211894,081111,070542,22847,INFO,dfs.DataNode$DataTransfer:,Transmitted
4765,blk_-1606725812591490230,081111,070542,22987,INFO,dfs.DataNode$DataTransfer:,Transmitted
4766,blk_-1437701704885004341,081111,070542,23002,INFO,dfs.DataNode$DataTransfer:,Transmitted
4767,blk_-6463450066869398051,081111,070542,23290,INFO,dfs.DataNode$DataTransfer:,Transmitted
4768,blk_-6433238577551580831,081111,070543,22574,INFO,dfs.DataNode$DataTransfer:,Transmitted
4769,blk_-89693632930341741,081111,070543,22674,INFO,dfs.DataNode$DataTransfer:,Transmitted
4770,blk_755833532524095025,081111,070543,22741,INFO,dfs.DataNode$DataTransfer:,Transmitted
4771,blk_7001563914142046367,081111,070543,22756,INFO,dfs.DataNode$DataTransfer:,Transmitted
4772,blk_5979288420116156451,081111,070543,22794,INFO,dfs.DataNode$DataTransfer:,Transmitted
4773,blk_3795086899502478043,081111,070543,22826,INFO,dfs.DataNode$DataTransfer:,Transmitted
4774,blk_-3212640787675861217,081111,070543,22844,INFO,dfs.DataNode$DataTransfer:,Transmitted
4775,blk_-3342749077881768942,081111,070543,22846,INFO,dfs.DataNode$DataTransfer:,Transmitted
4776,blk_7381943314622883867,081111,070543,22890,INFO,dfs.DataNode$DataTransfer:,Transmitted
