,block_id,first_digits,second_digits,third_digits,message,event_type
4183,blk_-9048130969675006411,081111,070436,19,INFO,dfs.DataNode:
4184,blk_-3000824866592478046,081111,070437,18,INFO,dfs.DataNode:
4185,blk_-5563215446581556903,081111,070437,18,INFO,dfs.DataNode:
4186,blk_-3012029084625271806,081111,070437,18,INFO,dfs.DataNode:
4187,blk_-6293500158636607022,081111,070437,18,INFO,dfs.DataNode:
4188,blk_-9179016095423635157,081111,070437,18,INFO,dfs.DataNode:
4189,blk_-5531064085275553820,081111,070437,18,INFO,dfs.DataNode:
4190,blk_-3685333860445539179,081111,070437,18,INFO,dfs.DataNode:
4191,blk_-7584459299286870443,081111,070437,18,INFO,dfs.DataNode:
4192,blk_-8965187851615930632,081111,070437,18,INFO,dfs.DataNode:
4193,blk_-3311545080932755578,081111,070437,18,INFO,dfs.DataNode:
4194,blk_-8699777673105665882,081111,070437,18,INFO,dfs.DataNode:
4195,blk_-5530203834899583054,081111,070437,19,INFO,dfs.DataNode:
4196,blk_-7051211200196889094,081111,070437,19,INFO,dfs.DataNode:
4197,blk_-4971124863976223595,081111,070437,19,INFO,dfs.DataNode:
4198,blk_-6463450066869398051,081111,070437,19,INFO,dfs.DataNode:
4199,blk_-5317167699239511849,081111,070437,19,INFO,dfs.DataNode:
4200,blk_-7106410656731252067,081111,070437,19,INFO,dfs.DataNode:
4201,blk_-7313785796727687407,081111,070437,19,INFO,dfs.DataNode:
4202,blk_-6994677305310362507,081111,070437,19,INFO,dfs.DataNode:
4203,blk_-8909139111460433956,081111,070437,19,INFO,dfs.DataNode:
4204,blk_-8611124560796220069,081111,070437,19,INFO,dfs.DataNode:
4205,blk_-3808084705107791080,081111,070437,19,INFO,dfs.DataNode:
4206,blk_-4317853562471998219,081111,070437,19,INFO,dfs.DataNode:
4207,blk_-8838903938040146346,081111,070437,19,INFO,dfs.DataNode:
4208,blk_-4704316329956694719,081111,070437,19,INFO,dfs.DataNode:
4209,blk_-8261779681825717691,081111,070437,19,INFO,dfs.DataNode:
4210,blk_-4222402596283121309,081111,070437,19,INFO,dfs.DataNode:
4211,blk_-4416313661912580346,081111,070437,19,INFO,dfs.DataNode:
4212,blk_-4323770211063111072,081111,070437,19,INFO,dfs.DataNode:
4213,blk_-8964235015193556264,081111,070437,19,INFO,dfs.DataNode:
4214,blk_-2928428151715933794,081111,070437,19,INFO,dfs.DataNode:
4215,blk_-5422570013835034579,081111,070437,19,INFO,dfs.DataNode:
4216,blk_-8361990272224042194,081111,070437,19,INFO,dfs.DataNode:
4217,blk_-8687225775628984350,081111,070437,19,INFO,dfs.DataNode:
4218,blk_-7262275683321987240,081111,070437,19,INFO,dfs.DataNode:
4219,blk_-9098889131535173133,081111,070437,19,INFO,dfs.DataNode:
4220,blk_-6572930889846498614,081111,070437,19,INFO,dfs.DataNode:
4221,blk_-8166192870026117044,081111,070437,19,INFO,dfs.DataNode:
4222,blk_-4517514703357934028,081111,070437,19,INFO,dfs.DataNode:
4223,blk_-4873572454407286133,081111,070437,19,INFO,dfs.DataNode:
4224,blk_-3441847911838891144,081111,070437,19,INFO,dfs.DataNode:
4225,blk_-5569845572667584783,081111,070437,19,INFO,dfs.DataNode:
4226,blk_-6936653804270971727,081111,070437,19,INFO,dfs.DataNode:
4227,blk_-7648384846914886397,081111,070437,19,INFO,dfs.DataNode:
4228,blk_-5485023374183593891,081111,070437,19,INFO,dfs.DataNode:
4229,blk_-5358432529239444420,081111,070437,19,INFO,dfs.DataNode:
4230,blk_-6223482745319133087,081111,070437,19,INFO,dfs.DataNode:
4231,blk_-3541784489729816635,081111,070437,19,INFO,dfs.DataNode:
4232,blk_-8368348156129726188,081111,070437,19,INFO,dfs.DataNode:
4233,blk_-3164090402221595891,081111,070437,19,INFO,dfs.DataNode:
4234,blk_-7183089227600400671,081111,070437,19,INFO,dfs.DataNode:
4235,blk_-9158559717252014714,081111,070437,19,INFO,dfs.DataNode:
4236,blk_-7366654722809402985,081111,070437,19,INFO,dfs.DataNode:
4237,blk_-8546319880739579859,081111,070437,19,INFO,dfs.DataNode:
4238,blk_-4717727174574724757,081111,070437,19,INFO,dfs.DataNode:
4239,blk_-6704154977527613555,081111,070437,19,INFO,dfs.DataNode:
4240,blk_-7836551216399543410,081111,070437,19,INFO,dfs.DataNode:
4241,blk_-8967719675491345602,081111,070437,19,INFO,dfs.DataNode:
4242,blk_-5981425530910544419,081111,070437,19,INFO,dfs.DataNode:
4243,blk_-9120190536834921936,081111,070437,19,INFO,dfs.DataNode:
4244,blk_-8318328340281273106,081111,070437,19,INFO,dfs.DataNode:
4245,blk_-8734540491143108127,081111,070437,19,INFO,dfs.DataNode:
4246,blk_-2125324604511138692,081111,070437,19,INFO,dfs.DataNode:
4247,blk_-5086867664861622235,081111,070437,19,INFO,dfs.DataNode:
4248,blk_-7068084988220004722,081111,070437,19,INFO,dfs.DataNode:
4249,blk_-8332624645908665551,081111,070437,19,INFO,dfs.DataNode:
4250,blk_-5112631560966717146,081111,070437,19,INFO,dfs.DataNode:
4251,blk_-7172926100635748156,081111,070437,19,INFO,dfs.DataNode:
4252,blk_-9170008311921179334,081111,070437,19,INFO,dfs.DataNode:
4253,blk_-4493328182534704661,081111,070437,19,INFO,dfs.DataNode:
4254,blk_-7189266496337668361,081111,070437,19,INFO,dfs.DataNode:
4255,blk_-5086409026309038696,081111,070437,19,INFO,dfs.DataNode:
4256,blk_-5449278237397274065,081111,070437,19,INFO,dfs.DataNode:
4257,blk_-6169743933797170291,081111,070437,19,INFO,dfs.DataNode:
4258,blk_-8770364539799878288,081111,070437,19,INFO,dfs.DataNode:
4259,blk_-4421723266407695493,081111,070437,19,INFO,dfs.DataNode:
4260,blk_-3881662991589895916,081111,070437,19,INFO,dfs.DataNode:
4261,blk_-5307220430689269119,081111,070437,19,INFO,dfs.DataNode:
4262,blk_-8459135231560558828,081111,070437,19,INFO,dfs.DataNode:
4263,blk_-8564236074132069874,081111,070437,19,INFO,dfs.DataNode:
4264,blk_-7523229545939475137,081111,070437,19,INFO,dfs.DataNode:
4265,blk_-5586241605845236555,081111,070437,19,INFO,dfs.DataNode:
4266,blk_-4794491929820600156,081111,070437,19,INFO,dfs.DataNode:
4267,blk_-7928531238180538976,081111,070437,19,INFO,dfs.DataNode:
4268,blk_-3230809792573001760,081111,070437,19,INFO,dfs.DataNode:
4269,blk_-4711697312191957076,081111,070437,19,INFO,dfs.DataNode:
4270,blk_-7309718465468394660,081111,070438,18,INFO,dfs.DataNode:
4271,blk_-9184477960307421513,081111,070438,18,INFO,dfs.DataNode:
4272,blk_-5202705760901278215,081111,070438,18,INFO,dfs.DataNode:
4273,blk_-5855037331120494840,081111,070438,18,INFO,dfs.DataNode:
4274,blk_-3278253294818244092,081111,070438,18,INFO,dfs.DataNode:
4275,blk_-3717279196749085129,081111,070438,18,INFO,dfs.DataNode:
4276,blk_-2276139371974743693,081111,070438,18,INFO,dfs.DataNode:
4277,blk_-4328631050020335838,081111,070438,18,INFO,dfs.DataNode:
4278,blk_-7485925851201694531,081111,070438,18,INFO,dfs.DataNode:
4279,blk_-2879490547516129273,081111,070438,19,INFO,dfs.DataNode:
4280,blk_-6534788333943252581,081111,070438,19,INFO,dfs.DataNode:
4281,blk_-7094479134816512816,081111,070438,19,INFO,dfs.DataNode:
4282,blk_-7356422865929660798,081111,070438,19,INFO,dfs.DataNode:
4283,blk_-9005374014200967365,081111,070438,19,INFO,dfs.DataNode:
4284,blk_-9218199794078253530,081111,070438,19,INFO,dfs.DataNode:
4285,blk_-8396655565624678196,081111,070438,19,INFO,dfs.DataNode:
4286,blk_-8765708150947087869,081111,070438,19,INFO,dfs.DataNode:
4287,blk_-6720925202570016658,081111,070438,19,INFO,dfs.DataNode:
4288,blk_-8064767520371692712,081111,070438,19,INFO,dfs.DataNode:
4289,blk_-8701899930113865480,081111,070438,19,INFO,dfs.DataNode:
4290,blk_-7948121427506702244,081111,070438,19,INFO,dfs.DataNode:
4291,blk_-8253577135552325426,081111,070438,19,INFO,dfs.DataNode:
4292,blk_-7044109650901288606,081111,070438,19,INFO,dfs.DataNode:
4293,blk_-5973702246341299592,081111,070438,19,INFO,dfs.DataNode:
4294,blk_-8254228318360612335,081111,070438,19,INFO,dfs.DataNode:
4295,blk_-2597291319540009823,081111,070438,19,INFO,dfs.DataNode:
4296,blk_-3046774995680118754,081111,070438,19,INFO,dfs.DataNode:
4297,blk_-4043683503823694055,081111,070438,19,INFO,dfs.DataNode:
4298,blk_-6482158127817982308,081111,070438,19,INFO,dfs.DataNode:
4299,blk_-2294639564739051199,081111,070438,19,INFO,dfs.DataNode:
4300,blk_-7537194724118178797,081111,070438,19,INFO,dfs.DataNode:
4301,blk_-3980439062858459636,081111,070438,19,INFO,dfs.DataNode:
4302,blk_-4131652424752285656,081111,070438,19,INFO,dfs.DataNode:
4303,blk_-4162732311429753624,081111,070438,19,INFO,dfs.DataNode:
4304,blk_-7010499827046590693,081111,070438,19,INFO,dfs.DataNode:
4305,blk_-7012803050272468865,081111,070438,19,INFO,dfs.DataNode:
4306,blk_-5491206657566203691,081111,070438,19,INFO,dfs.DataNode:
4307,blk_-6505823611242340482,081111,070438,19,INFO,dfs.DataNode:
4308,blk_-7704050685153282931,081111,070438,19,INFO,dfs.DataNode:
4309,blk_-7868538193548361471,081111,070438,19,INFO,dfs.DataNode:
4310,blk_-8846733238891538428,081111,070438,19,INFO,dfs.DataNode:
4311,blk_-5504536869873365890,081111,070438,19,INFO,dfs.DataNode:
4312,blk_-4376005416589835754,081111,070438,19,INFO,dfs.DataNode:
4313,blk_-8399317610894467832,081111,070438,19,INFO,dfs.DataNode:
4314,blk_-8531717972017227001,081111,070438,19,INFO,dfs.DataNode:
4315,blk_-7720386252573241116,081111,070438,19,INFO,dfs.DataNode:
4316,blk_-4729542742129373367,081111,070438,19,INFO,dfs.DataNode:
4317,blk_-6667936224950965182,081111,070438,19,INFO,dfs.DataNode:
4318,blk_-6764407571814230338,081111,070438,19,INFO,dfs.DataNode:
4319,blk_-5412065754798375346,081111,070438,19,INFO,dfs.DataNode:
4320,blk_-7256043272647725152,081111,070438,19,INFO,dfs.DataNode:
4321,blk_-5449389799235575718,081111,070438,19,INFO,dfs.DataNode:
4322,blk_-8944410439431304023,081111,070438,19,INFO,dfs.DataNode:
4323,blk_-4215935609256050723,081111,070438,19,INFO,dfs.DataNode:
4324,blk_-8791263048454377149,081111,070438,19,INFO,dfs.DataNode:
4325,blk_-7440577486833323399,081111,070438,19,INFO,dfs.DataNode:
4326,blk_-7095303042774604203,081111,070438,19,INFO,dfs.DataNode:
4327,blk_-5516250646278941483,081111,070438,19,INFO,dfs.DataNode:
4328,blk_-7211375706679569241,081111,070438,19,INFO,dfs.DataNode:
4329,blk_-5684292119904115167,081111,070438,19,INFO,dfs.DataNode:
4330,blk_-9000152152002977679,081111,070438,19,INFO,dfs.DataNode:
4331,blk_-8216541404145570184,081111,070438,19,INFO,dfs.DataNode:
4332,blk_-6965654503469893005,081111,070438,19,INFO,dfs.DataNode:
4333,blk_-2849108144557918686,081111,070438,19,INFO,dfs.DataNode:
4334,blk_-7637537603464760383,081111,070438,19,INFO,dfs.DataNode:
4335,blk_-3031282374103363527,081111,070438,19,INFO,dfs.DataNode:
4336,blk_-4544662507812381168,081111,070438,19,INFO,dfs.DataNode:
4337,blk_-7558860910266506705,081111,070438,19,INFO,dfs.DataNode:
4338,blk_-8053227792271057723,081111,070438,19,INFO,dfs.DataNode:
4339,blk_-2330488060597061214,081111,070438,19,INFO,dfs.DataNode:
4340,blk_-8103754763537471325,081111,070438,19,INFO,dfs.DataNode:
4341,blk_-6156415758010257123,081111,070438,19,INFO,dfs.DataNode:
4342,blk_-5408881286468820462,081111,070438,19,INFO,dfs.DataNode:
4343,blk_-8318357797055892018,081111,070438,19,INFO,dfs.DataNode:
4344,blk_-3513530107752601887,081111,070438,19,INFO,dfs.DataNode:
4345,blk_-5388765946434633972,081111,070438,19,INFO,dfs.DataNode:
4346,blk_-6061766101957925423,081111,070438,19,INFO,dfs.DataNode:
4347,blk_-8488090331542463868,081111,070438,19,INFO,dfs.DataNode:
4348,blk_-6966771260722633636,081111,070438,19,INFO,dfs.DataNode:
4349,blk_-8605209735452345827,081111,070438,19,INFO,dfs.DataNode:
4350,blk_-4288971051383381933,081111,070438,19,INFO,dfs.DataNode:
4351,blk_-6586458611624363350,081111,070438,19,INFO,dfs.DataNode:
4352,blk_-6155676805677877715,081111,070438,19,INFO,dfs.DataNode:
4353,blk_-8794480559617682335,081111,070438,19,INFO,dfs.DataNode:
4354,blk_-8572555899878230011,081111,070438,19,INFO,dfs.DataNode:
4355,blk_-8973411029426536690,081111,070438,19,INFO,dfs.DataNode:
4356,blk_-8664619238110389163,081111,070438,19,INFO,dfs.DataNode:
4357,blk_-9067767685680502682,081111,070438,19,INFO,dfs.DataNode:
4358,blk_-3342749077881768942,081111,070438,19,INFO,dfs.DataNode:
4359,blk_-5446393480822105577,081111,070438,19,INFO,dfs.DataNode:
4360,blk_-5662393815444366698,081111,070438,19,INFO,dfs.DataNode:
4361,blk_-7959983717274767973,081111,070438,19,INFO,dfs.DataNode:
4362,blk_-5024806100330539382,081111,070438,19,INFO,dfs.DataNode:
4363,blk_-8612792792485433709,081111,070438,19,INFO,dfs.DataNode:
4364,blk_-6255370376818066538,081111,070438,19,INFO,dfs.DataNode:
4365,blk_-3212640787675861217,081111,070438,19,INFO,dfs.DataNode:
4366,blk_-8895718352982005002,081111,070438,19,INFO,dfs.DataNode:
4367,blk_-3629954861479008600,081111,070438,19,INFO,dfs.DataNode:
4368,blk_-9133691679859943825,081111,070438,19,INFO,dfs.DataNode:
4369,blk_-4548478482896406081,081111,070438,19,INFO,dfs.DataNode:
4370,blk_-6908516308080555754,081111,070438,19,INFO,dfs.DataNode:
4371,blk_-4596678555299691657,081111,070438,19,INFO,dfs.DataNode:
4372,blk_-6103215576925178964,081111,070438,19,INFO,dfs.DataNode:
4373,blk_-5452310240124230638,081111,070438,19,INFO,dfs.DataNode:
4374,blk_-6755802778900277882,081111,070438,19,INFO,dfs.DataNode:
4375,blk_-8014666197248431122,081111,070438,19,INFO,dfs.DataNode:
4376,blk_-9076323088924501560,081111,070438,19,INFO,dfs.DataNode:
4377,blk_-8826003456267757022,081111,070438,19,INFO,dfs.DataNode:
4378,blk_-4788772358142235931,081111,070438,19,INFO,dfs.DataNode:
4379,blk_-6433238577551580831,081111,070438,19,INFO,dfs.DataNode:
4380,blk_-2776144588423041316,081111,070438,19,INFO,dfs.DataNode:
4381,blk_-3028842621171562496,081111,070438,19,INFO,dfs.DataNode:
4382,blk_-5876725135403186559,081111,070438,19,INFO,dfs.DataNode:
4383,blk_-6954806687698409781,081111,070438,19,INFO,dfs.DataNode:
4384,blk_-8518428532040279829,081111,070439,18,INFO,dfs.DataNode:
4385,blk_-8746946059343628899,081111,070439,18,INFO,dfs.DataNode:
4386,blk_-2121142650233118803,081111,070439,18,INFO,dfs.DataNode:
4387,blk_-8946999899764501297,081111,070439,18,INFO,dfs.DataNode:
4388,blk_-4389699294046601296,081111,070439,18,INFO,dfs.DataNode:
4389,blk_-6783196833109059491,081111,070439,18,INFO,dfs.DataNode:
4390,blk_-6953626538764188648,081111,070439,18,INFO,dfs.DataNode:
4391,blk_-4032231152932366250,081111,070439,18,INFO,dfs.DataNode:
4392,blk_-7155747648415589277,081111,070439,19,INFO,dfs.DataNode:
4393,blk_-8368778624107661149,081111,070439,19,INFO,dfs.DataNode:
4394,blk_-6868216566962064474,081111,070439,19,INFO,dfs.DataNode:
4395,blk_-4898369450386021345,081111,070439,19,INFO,dfs.DataNode:
4396,blk_-6301126360923722842,081111,070439,19,INFO,dfs.DataNode:
4397,blk_-5903724337713281310,081111,070439,19,INFO,dfs.DataNode:
4398,blk_-6820263045102962306,081111,070439,19,INFO,dfs.DataNode:
4399,blk_-5758068389316518982,081111,070439,19,INFO,dfs.DataNode:
4400,blk_-7122018232499282921,081111,070439,19,INFO,dfs.DataNode:
4401,blk_-3259900053511498531,081111,070439,19,INFO,dfs.DataNode:
4402,blk_-3509231352983142890,081111,070439,19,INFO,dfs.DataNode:
4403,blk_-4091451367075954345,081111,070439,19,INFO,dfs.DataNode:
4404,blk_-7796217359679164946,081111,070439,19,INFO,dfs.DataNode:
4405,blk_-7892649263092722963,081111,070439,19,INFO,dfs.DataNode:
4406,blk_-8155233842143043902,081111,070439,19,INFO,dfs.DataNode:
4407,blk_-5334246904003067837,081111,070439,19,INFO,dfs.DataNode:
4408,blk_-3405621059108571257,081111,070439,19,INFO,dfs.DataNode:
4409,blk_-4825966786601106121,081111,070439,19,INFO,dfs.DataNode:
4410,blk_-6769966996302837282,081111,070439,19,INFO,dfs.DataNode:
4411,blk_-6930696618538475928,081111,070439,19,INFO,dfs.DataNode:
4412,blk_-2991628120240511584,081111,070439,19,INFO,dfs.DataNode:
4413,blk_-8374435024502951680,081111,070439,19,INFO,dfs.DataNode:
4414,blk_-8837574159630930869,081111,070439,19,INFO,dfs.DataNode:
4415,blk_-7021339919125839153,081111,070439,19,INFO,dfs.DataNode:
4416,blk_-5973638793482399898,081111,070439,19,INFO,dfs.DataNode:
4417,blk_-7802961082593765700,081111,070439,19,INFO,dfs.DataNode:
4418,blk_-7486459506503369246,081111,070439,19,INFO,dfs.DataNode:
4419,blk_-6829920791286082643,081111,070439,19,INFO,dfs.DataNode:
4420,blk_-7089402694973434993,081111,070439,19,INFO,dfs.DataNode:
4421,blk_-8217190545570443262,081111,070439,19,INFO,dfs.DataNode:
4422,blk_-5344865637197678494,081111,070439,19,INFO,dfs.DataNode:
4423,blk_-5805179219585529269,081111,070439,19,INFO,dfs.DataNode:
4424,blk_-5842500938728833486,081111,070439,19,INFO,dfs.DataNode:
4425,blk_-7358200986782045658,081111,070439,19,INFO,dfs.DataNode:
4426,blk_-7186081204608193041,081111,070439,19,INFO,dfs.DataNode:
4427,blk_-2243779496578550114,081111,070439,19,INFO,dfs.DataNode:
4428,blk_-5827252797952541750,081111,070439,19,INFO,dfs.DataNode:
4429,blk_-2995038449806522429,081111,070439,19,INFO,dfs.DataNode:
4430,blk_-7670618106468093330,081111,070439,19,INFO,dfs.DataNode:
4431,blk_-4506033537789132131,081111,070439,19,INFO,dfs.DataNode:
4432,blk_-5432972076177580676,081111,070439,19,INFO,dfs.DataNode:
4433,blk_-3151570345953957293,081111,070439,19,INFO,dfs.DataNode:
4434,blk_-5193523613718755362,081111,070439,19,INFO,dfs.DataNode:
4435,blk_-7299274901927785583,081111,070439,19,INFO,dfs.DataNode:
4436,blk_-5836367810298818019,081111,070439,19,INFO,dfs.DataNode:
4437,blk_-5838636189649690908,081111,070439,19,INFO,dfs.DataNode:
4438,blk_-5957980285022995584,081111,070439,19,INFO,dfs.DataNode:
4439,blk_-6089654164436596891,081111,070439,19,INFO,dfs.DataNode:
4440,blk_-6995573639445510487,081111,070439,19,INFO,dfs.DataNode:
4441,blk_-7994617663421841162,081111,070439,19,INFO,dfs.DataNode:
4442,blk_-5196455338881994789,081111,070439,19,INFO,dfs.DataNode:
4443,blk_-6582134338318209925,081111,070439,19,INFO,dfs.DataNode:
4444,blk_-7295994252286485323,081111,070439,19,INFO,dfs.DataNode:
4445,blk_-6991870724002773864,081111,070439,19,INFO,dfs.DataNode:
4446,blk_-8678353350316563645,081111,070439,19,INFO,dfs.DataNode:
4447,blk_-5081321640459278530,081111,070439,19,INFO,dfs.DataNode:
4448,blk_-8984642100555950841,081111,070439,19,INFO,dfs.DataNode:
4449,blk_-8211594437100324699,081111,070439,19,INFO,dfs.DataNode:
4450,blk_-9167805387229280414,081111,070439,19,INFO,dfs.DataNode:
4451,blk_-2663542145052305278,081111,070439,19,INFO,dfs.DataNode:
4452,blk_-4883741357369370530,081111,070439,19,INFO,dfs.DataNode:
4453,blk_-6359951939056881687,081111,070439,19,INFO,dfs.DataNode:
4454,blk_-7293816650920693919,081111,070439,19,INFO,dfs.DataNode:
4455,blk_-3677287108349736219,081111,070439,19,INFO,dfs.DataNode:
4456,blk_-5156488074343052769,081111,070439,19,INFO,dfs.DataNode:
4457,blk_-5914084754774861848,081111,070439,19,INFO,dfs.DataNode:
4458,blk_-6087083534651006725,081111,070439,19,INFO,dfs.DataNode:
4459,blk_-7203846648684659535,081111,070439,19,INFO,dfs.DataNode:
4460,blk_-3765070745564194155,081111,070439,19,INFO,dfs.DataNode:
4461,blk_-6105211340814082960,081111,070439,19,INFO,dfs.DataNode:
4462,blk_-3542970063835084262,081111,070439,19,INFO,dfs.DataNode:
4463,blk_-8988341760983259650,081111,070439,19,INFO,dfs.DataNode:
4464,blk_-4791298164266062356,081111,070439,19,INFO,dfs.DataNode:
4465,blk_-4028401781057529048,081111,070439,19,INFO,dfs.DataNode:
4466,blk_3338061113250311986,081111,070440,18,INFO,dfs.DataNode:
4467,blk_139893584006626733,081111,070440,18,INFO,dfs.DataNode:
4468,blk_-6870502533176931180,081111,070440,18,INFO,dfs.DataNode:
4469,blk_-722052188628371503,081111,070440,18,INFO,dfs.DataNode:
4470,blk_-2664501119298837396,081111,070440,18,INFO,dfs.DataNode:
4471,blk_-4003546028036216758,081111,070440,19,INFO,dfs.DataNode:
4472,blk_-6511821664995680994,081111,070440,19,INFO,dfs.DataNode:
4473,blk_-7705963790529512892,081111,070440,19,INFO,dfs.DataNode:
4474,blk_-6929595161934535199,081111,070440,19,INFO,dfs.DataNode:
4475,blk_311494462103794939,081111,070440,19,INFO,dfs.DataNode:
4476,blk_-207004963612372896,081111,070440,19,INFO,dfs.DataNode:
4477,blk_-4116740372984320492,081111,070440,19,INFO,dfs.DataNode:
4478,blk_5372688793332123077,081111,070440,19,INFO,dfs.DataNode:
4479,blk_-7054007794238384550,081111,070440,19,INFO,dfs.DataNode:
4480,blk_3774394060282497426,081111,070440,19,INFO,dfs.DataNode:
4481,blk_-594892712123808172,081111,070440,19,INFO,dfs.DataNode:
4482,blk_3868865960707805480,081111,070440,19,INFO,dfs.DataNode:
4483,blk_699477423030062449,081111,070440,19,INFO,dfs.DataNode:
4484,blk_-2735341629696458687,081111,070440,19,INFO,dfs.DataNode:
4485,blk_3189847791490790040,081111,070440,19,INFO,dfs.DataNode:
